visit_id,ship_id,name_as_written,date_from,date_to,date_confidence,anchorage,region,flag,flag_basis,purpose,outcome,visit_type,n_records,excerpt,citations,sources_disagree,status
v0556,princesa,Princesa,1797-06-20,1797-06-20,exact,San Diego,alta,spain,attested/inferred,,arrived,port-call?,1,*(brief)* — the frigate *Princesa* anchored here on the 15th *(the war-defense frigate — cf. Doc 196)*,"[{""type"": ""ca-record"", ""ca"": ""9"", ""doc"": ""301"", ""scan"": ""n176"", ""url"": ""https://archive.org/details/bancarchca_79_11/page/n176""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC I narrates this vessel in 1797""}]",,draft
v0557,aranzazu,Aránzazu,1797-06-22,1797-06-22,exact,Monterey,alta,spain,attested/inferred,supply,,port-call?,1,acks the *Aránzazu* memoria (Contador/2º Piloto Santoja) from Habilitado Gral Carcaba per R.O. + the Prior of the Colegi,"[{""type"": ""ca-record"", ""ca"": ""24"", ""doc"": ""13"", ""scan"": ""n6"", ""url"": ""https://archive.org/details/168036074_80_6_2/page/n6""}]",,draft
v0558,san carlos,San Carlos,1797-07-04,1797-07-04,exact,,alta,spain,attested/inferred,,wrecked,unlocated,1,"*San Carlos* (a) 'El Filipino' WRECKED at SF March 23 at night; lost 4 boxes cigars, 1 powdered tobacco","[{""type"": ""ca-record"", ""ca"": ""14"", ""doc"": ""1100"", ""scan"": ""n264"", ""url"": ""https://archive.org/details/168036075_79_16_2/page/n264""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC I narrates this vessel in 1797 (Monterey, San Francisco)""}]",,draft
v0559,(unnamed vessel),,1797-07-14,1797-07-14,exact,,baja,,,,,unlocated,1,*Sobre un trueno* — a soldier from Santo Tomás brought Sgt Ruiz's letter reporting that on the 11th at 5 a.m. a shot-lik,"[{""type"": ""ca-record"", ""ca"": ""9"", ""doc"": ""491"", ""scan"": ""n278"", ""url"": ""https://archive.org/details/bancarchca_79_11/page/n278""}]",,draft
v0560,concepcion,Concepción,1797-07-15,1797-07-15,exact,,alta,spain,attested/inferred,supply,,unlocated,1,On the remission of *víveres* & effects in the frigates *Concepción* y [*Princesa*?],"[{""type"": ""ca-record"", ""ca"": ""55"", ""doc"": ""380"", ""scan"": ""n350–n351"", ""url"": ""https://archive.org/details/bancarchca_81_17/page/n350""}]",,draft
v0561,princesa,Princesa,1797-07-15,1797-07-15,exact,,alta,spain,attested/inferred,supply,,unlocated,1,On the remission of *víveres* & effects in the frigates *Concepción* y [*Princesa*?],"[{""type"": ""ca-record"", ""ca"": ""55"", ""doc"": ""380"", ""scan"": ""n350–n351"", ""url"": ""https://archive.org/details/bancarchca_81_17/page/n350""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC I narrates this vessel in 1797""}]",,draft
v0562,(unnamed vessel),,1797-07-25,1797-07-25,exact,San Diego,alta,,,,,port-call?,1,"*Envío de un correo* — dispatches this express at the request of Don García Zerpa, commander of the frigate Princesa","[{""type"": ""ca-record"", ""ca"": ""9"", ""doc"": ""488"", ""scan"": ""n277"", ""url"": ""https://archive.org/details/bancarchca_79_11/page/n277""}]",,draft
v0563,(unnamed vessel),,1797-07-27,1797-07-27,exact,Loreto,baja,,,,,port-call?,1,*Sobre correspondencia* — for the war's duration keep a ship ready for the monthly mail (a trusted man carrying it to Sa,"[{""type"": ""ca-record"", ""ca"": ""9"", ""doc"": ""251"", ""scan"": ""n151"", ""url"": ""https://archive.org/details/bancarchca_79_11/page/n151""}]",,draft
v0564,princesa,Princesa,1797-07-28,1797-07-28,exact,Monterey,alta,spain,attested/inferred,supply,,port-call?,1,index: return of the Indian's *sumaria*; 50 p to Vargas only if he does not embark (lest he misuse the money); víveres t,"[{""type"": ""ca-record"", ""ca"": ""24"", ""doc"": ""255"", ""scan"": ""n174"", ""url"": ""https://archive.org/details/168036074_80_6_2/page/n174""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC I narrates this vessel in 1797""}]",,draft
v0565,n.s. de la merced,N.S. de la Merced,1797-07-30,1797-07-30,exact,Loreto,baja,,,,arrived,port-call?,1,"*Llegada de una balandra* — the balandra 'N.S. de la Merced' arrived the 22nd in transit to Sonora, free-commerce naviga","[{""type"": ""ca-record"", ""ca"": ""9"", ""doc"": ""258"", ""scan"": ""n155"", ""url"": ""https://archive.org/details/bancarchca_79_11/page/n155""}]",,draft
v0566,orcasitas,Orcasitas,1797-08-01,1797-08-01,exact,Loreto,baja,spain,attested/inferred,,arrived,port-call?,1,*Llegada de una balandra* — the royal balandra 'Orcasitas' arrived from San Blas with 500 fanegas maize,"[{""type"": ""ca-record"", ""ca"": ""9"", ""doc"": ""259"", ""scan"": ""n155"", ""url"": ""https://archive.org/details/bancarchca_79_11/page/n155""}]",,draft
v0567,valdes,Valdez,1797-08-03,1797-08-18,exact,Loreto,baja,spain,attested/inferred,supply,arrived,port-call?,2,"*Recibo* — received from Gerónimo Amador, condestable of the goleta *Valdez*, an artillery inventory: 2 pedreros (3-cal.","[{""type"": ""ca-record"", ""ca"": ""9"", ""doc"": ""160"", ""scan"": ""n100"", ""url"": ""https://archive.org/details/bancarchca_79_11/page/n100""}, {""type"": ""ca-record"", ""ca"": ""9"", ""doc"": ""257"", ""scan"": ""n154"", ""url"": ""https://archive.org/details/bancarchca_79_11/page/n154""}]",,draft
v0568,concepcion,Concepción,1797-08-04,1797-08-26,exact,Monterey,alta/baja?,spain,attested/inferred,supply,,port-call?,2,index: recommends vigilance; duplicate artillery receipt; correspondence maletas; *Princesa* sailing; return of the S. B,"[{""type"": ""ca-record"", ""ca"": ""24"", ""doc"": ""256"", ""scan"": ""n175"", ""url"": ""https://archive.org/details/168036074_80_6_2/page/n175""}, {""type"": ""ca-record"", ""ca"": ""24"", ""doc"": ""266"", ""scan"": ""n185"", ""url"": ""https://archive.org/details/168036074_80_6_2/page/n185""}]",,draft
v0569,princesa,Princesa,1797-08-04,1797-08-04,exact,Monterey,alta,spain,attested/inferred,supply,,port-call?,1,index: recommends vigilance; duplicate artillery receipt; correspondence maletas; *Princesa* sailing; return of the S. B,"[{""type"": ""ca-record"", ""ca"": ""24"", ""doc"": ""256"", ""scan"": ""n175"", ""url"": ""https://archive.org/details/168036074_80_6_2/page/n175""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC I narrates this vessel in 1797""}]",,draft
v0570,princesa,Princesa,1797-08-06,1797-08-06,exact,,alta,spain,attested/inferred,,arrived,unlocated,1,Circulated to all commandants: aid *Princesa* crew; ship stationed at SF anchorage until November 1 as guard,"[{""type"": ""ca-record"", ""ca"": ""14"", ""doc"": ""1103"", ""scan"": ""n265"", ""url"": ""https://archive.org/details/168036075_79_16_2/page/n265""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC I narrates this vessel in 1797""}]",,draft
v0571,princesa,Princesa,1797-08-11,1797-08-11,exact,San Diego,alta,spain,attested/inferred,,,port-call?,1,*Nombramiento de Virey / Concesión eclesiástica / Provisiones a una fragata / Mermas de ciertos efectos* (4 ofs) — noted,"[{""type"": ""ca-record"", ""ca"": ""9"", ""doc"": ""487"", ""scan"": ""n276–n277"", ""url"": ""https://archive.org/details/bancarchca_79_11/page/n276""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC I narrates this vessel in 1797""}]",,draft
v0572,(unnamed vessel),,1797-08-16,1797-08-16,exact,,alta,,,,,unlocated,1,Urges retiring an insane padre (for the Peninsula's & México's sake); wants him put aboard the frigate as soon as he arr,"[{""type"": ""ca-record"", ""ca"": ""55"", ""doc"": ""157"", ""scan"": ""n92–n93"", ""url"": ""https://archive.org/details/bancarchca_81_17/page/n92""}]",,draft
v0573,concepcion,Concepción,1797-08-20,1797-08-20,exact,,alta,spain,attested/inferred,,,unlocated,1,assure the capitanejo Soler that providing Indians for the King's hemp 'no se molestará á su ranchería'; vecinos build *,"[{""type"": ""ca-record"", ""ca"": ""44"", ""doc"": ""75"", ""scan"": ""n84"", ""url"": ""https://archive.org/details/168036066_81_6/page/n84""}]",,draft
v0574,san carlos,San Carlos,1797-08-30,1797-08-30,exact,San Francisco,alta,spain,attested/inferred,,wrecked,port-call?,2,"*Recibo* — inventory of effects of the paquebot *San Carlos*, wrecked (*naufragados*) in the port of San Francisco, left","[{""type"": ""ca-record"", ""ca"": ""9"", ""doc"": ""36"", ""scan"": ""n35–n36"", ""url"": ""https://archive.org/details/bancarchca_79_11/page/n35""}, {""type"": ""ca-record"", ""ca"": ""9"", ""doc"": ""38"", ""scan"": ""n36"", ""url"": ""https://archive.org/details/bancarchca_79_11/page/n36""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC I narrates this vessel in 1797 (Monterey, San Francisco)""}]",,draft
v0575,activo,Activo,1797-09,1797-09,month,,alta,spain,attested/inferred,,,unlocated,1,Bergantín *Activo* at Punta de Árboles,"[{""type"": ""ca-record"", ""ca"": ""14"", ""doc"": ""1116"", ""scan"": ""n271"", ""url"": ""https://archive.org/details/168036075_79_16_2/page/n271""}]",,draft
v0576,mercedes,Mercedes,1797-09-01,1797-09-01,exact,Monterey,alta,,,,departed,port-call?,1,Tte despatch to Alférez José Font + baja del Tte Fran.co Roca; ⭐⭐ the Viceroy reviews Arrillaga's Río Colorado reconnais,"[{""type"": ""ca-record"", ""ca"": ""24"", ""doc"": ""331"", ""scan"": ""n289"", ""url"": ""https://archive.org/details/168036074_80_6_2/page/n289""}]",,draft
v0577,(unnamed vessel),,1797-09-09,1797-09-09,exact,Loreto,baja,,,,,port-call?,1,"*Sobre remisión de ciertos Indios* — the goleta having gone up to San Luis, ordered the Sgt. to send the homicidal/harmf","[{""type"": ""ca-record"", ""ca"": ""9"", ""doc"": ""240"", ""scan"": ""n146"", ""url"": ""https://archive.org/details/bancarchca_79_11/page/n146""}]",,draft
v0578,nuestra senora del carmen,Nuestra Señora del Carmen,1797-09-09,1797-09-09,exact,Loreto,baja,spain,stated,,arrived|departed,port-call?,1,*(three oficios)* — (a) the merchant *balandra* 'La Merced' sailed 4 Aug for the Río Yaqui; the free-commerce goleta 'Nu,"[{""type"": ""ca-record"", ""ca"": ""9"", ""doc"": ""243"", ""scan"": ""n147–n148"", ""url"": ""https://archive.org/details/bancarchca_79_11/page/n147""}]",,draft
v0579,valdes,Valdez,1797-09-09,1797-09-09,exact,Loreto,baja,spain,attested/inferred,,arrived,port-call?,1,"*Llegada de Religiosos* — names the 8 missionaries arrived on the goleta *Valdez*: Jaime Codina, Antonio Lázaro, Juan Ri","[{""type"": ""ca-record"", ""ca"": ""9"", ""doc"": ""248"", ""scan"": ""n150"", ""url"": ""https://archive.org/details/bancarchca_79_11/page/n150""}]",,draft
v0580,activo,Activo,1797-09-25,1797-09-25,exact,Santa Cruz,alta,spain,attested/inferred,,,port-call?,1,complete the compañía & populate Villa de Branciforte (settlers' houses marked as their own); a bridge over the arroyo f,"[{""type"": ""ca-record"", ""ca"": ""44"", ""doc"": ""79"", ""scan"": ""n88"", ""url"": ""https://archive.org/details/168036066_81_6/page/n88""}]",,draft
v0581,concepcion,Concepción,1797-09-25,1797-09-25,exact,Santa Cruz,alta,spain,attested/inferred,,,port-call?,1,complete the compañía & populate Villa de Branciforte (settlers' houses marked as their own); a bridge over the arroyo f,"[{""type"": ""ca-record"", ""ca"": ""44"", ""doc"": ""79"", ""scan"": ""n88"", ""url"": ""https://archive.org/details/168036066_81_6/page/n88""}]",,draft
v0582,concepcion,Concepción,1797-09-29,1797-09-29,exact,,alta,spain,attested/inferred,,departed,unlocated,1,"Disappearance of settler's wife — María Cerita Argüello, wife of poblador José Vicente Machuca, vanished when *Concepció","[{""type"": ""ca-record"", ""ca"": ""14"", ""doc"": ""1115"", ""scan"": ""n270"", ""url"": ""https://archive.org/details/168036075_79_16_2/page/n270""}]",,draft
v0583,san carlos,San Carlos,1797-09-30,1797-09-30,exact,San Francisco,alta,spain,attested/inferred,,,port-call?,1,*Pedido de madera* — encloses three copies of the receipts his predecessor Raymundo Carrillo gave for effects landed by ,"[{""type"": ""ca-record"", ""ca"": ""9"", ""doc"": ""35"", ""scan"": ""n34"", ""url"": ""https://archive.org/details/bancarchca_79_11/page/n34""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC I narrates this vessel in 1797 (Monterey, San Francisco)""}]",,draft
v0584,(unnamed vessel),,1797-10-01,1797-10-01,exact,Santa Cruz,alta,britain,stated,,,port-call?,1,English ship at Santa Cruz: agreed with Alcalde to march to provide help if necessary. Fr. Barcanilla complains about ve,"[{""type"": ""ca-record"", ""ca"": ""8"", ""doc"": ""354"", ""scan"": ""n348"", ""url"": ""https://archive.org/details/168036075_79_10/page/n348""}]",,draft
v0585,san carlos,S. Carlos,1797-10-03,1797-10-03,exact,Monterey,alta,spain,attested/inferred,,,port-call?,1,free the imprisoned Indians; report to P. Barcenilla (the troop's duty = order & respect for the Divine); Higuera's inva,"[{""type"": ""ca-record"", ""ca"": ""24"", ""doc"": ""269"", ""scan"": ""n188"", ""url"": ""https://archive.org/details/168036074_80_6_2/page/n188""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC I narrates this vessel in 1797 (Monterey, San Francisco)""}]",,draft
v0586,princesa,Princesa,1797-10-04,1797-10-15,exact,San Diego,alta,spain,attested/inferred,,,port-call?,3,"*Entrega de una Carta* — delivered in person to Tte de Navío García Zerpa Manrique, commander of the frigate *Princesa*,","[{""type"": ""ca-record"", ""ca"": ""9"", ""doc"": ""329"", ""scan"": ""n190"", ""url"": ""https://archive.org/details/bancarchca_79_11/page/n190""}, {""type"": ""ca-record"", ""ca"": ""9"", ""doc"": ""336"", ""scan"": ""n192"", ""url"": ""https://archive.org/details/bancarchca_79_11/page/n192""}, {""type"": ""ca-record"", ""ca"": ""9"", ""doc"": ""351"", ""scan"": ""n199"", ""url"": ""https://archive.org/details/bancarchca_79_11/page/n199""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC I narrates this vessel in 1797""}]",,draft
v0587,saturnina,Saturnina,1797-10-06,1797-10-06,exact,Loreto,baja,spain,attested/inferred,,,port-call?,1,*Envío de ornamentos de iglesia* — remits by the goleta *Saturnina* to the port of San Luis (for Santa Catalina) the orn,"[{""type"": ""ca-record"", ""ca"": ""9"", ""doc"": ""148"", ""scan"": ""n95"", ""url"": ""https://archive.org/details/bancarchca_79_11/page/n95""}]",,draft
v0588,princesa,Princesa,1797-10-14,1797-10-14,exact,,alta,spain,attested/inferred,,,unlocated,1,SB and SD commandants provided all aid for *Princesa* crew,"[{""type"": ""ca-record"", ""ca"": ""14"", ""doc"": ""1120"", ""scan"": ""n272"", ""url"": ""https://archive.org/details/168036075_79_16_2/page/n272""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC I narrates this vessel in 1797""}]",,draft
v0589,(unnamed vessel),,1797-10-15,1797-10-15,exact,,baja,,,,,unlocated,1,*Avistamiento de barcos* — an Indian sent by the San Fernando mayordomo brought word of 16 vessels heading for the presi,"[{""type"": ""ca-record"", ""ca"": ""9"", ""doc"": ""335"", ""scan"": ""n192"", ""url"": ""https://archive.org/details/bancarchca_79_11/page/n192""}]",,draft
v0590,princesa,Princesa,1797-10-18,1797-10-18,exact,Monterey,alta,spain,attested/inferred,,,port-call?,1,"foreign-vessel alarm: the San Miguel lookout sighted 5 vessels (15 Oct), the S. Fernando mayordomo 14 — all 'divididas, ","[{""type"": ""ca-record"", ""ca"": ""24"", ""doc"": ""257"", ""scan"": ""n176"", ""url"": ""https://archive.org/details/168036074_80_6_2/page/n176""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC I narrates this vessel in 1797""}]",,draft
v0591,concepcion,Concepción,1797-10-19,1797-10-19,exact,San Blas,alta,spain,attested/inferred,,,port-call?,1,Viceroy orders: send ALL foreigners to San Blas. Board 11 foreigners per attached list on *Concepción*,"[{""type"": ""ca-record"", ""ca"": ""14"", ""doc"": ""1118"", ""scan"": ""n271"", ""url"": ""https://archive.org/details/168036075_79_16_2/page/n271""}]",,draft
v0592,(unnamed vessel),,1797-10-20,1797-10-20,exact,San Diego,baja,,,otter,,port-call?,1,*Investigación de lo mismo* — no ship seen elsewhere within 30 leagues; re-examined the two original spotters — an 'Indi,"[{""type"": ""ca-record"", ""ca"": ""9"", ""doc"": ""337"", ""scan"": ""n193"", ""url"": ""https://archive.org/details/bancarchca_79_11/page/n193""}]",,draft
v0593,(unnamed vessel),,1797-10-28,1797-10-28,exact,Loreto,baja,,,supply,,port-call?,1,"*Sobre auxilio á ciertos buques* — warned the Southern Sgt. that the Manila Galleon (*Nao de Manila*), convoyed by a war","[{""type"": ""ca-record"", ""ca"": ""9"", ""doc"": ""224"", ""scan"": ""n135"", ""url"": ""https://archive.org/details/bancarchca_79_11/page/n135""}]",,draft
v0594,(unnamed vessel),,1797-10-30,1797-10-30,exact,Loreto,baja,,,,,port-call?,1,*Avistamiento de un buque* — the Southern Sgt. reports the Mission San José cabo sighted a large ship on 12 Oct standing,"[{""type"": ""ca-record"", ""ca"": ""9"", ""doc"": ""223"", ""scan"": ""n134"", ""url"": ""https://archive.org/details/bancarchca_79_11/page/n134""}]",,draft
v0595,concepcion,Concepción,1797-10-31,1797-10-31,exact,,alta,spain,attested/inferred,,,unlocated,1,Received list of *Concepción* crew remaining in Peninsula,"[{""type"": ""ca-record"", ""ca"": ""14"", ""doc"": ""1124"", ""scan"": ""n273"", ""url"": ""https://archive.org/details/168036075_79_16_2/page/n273""}]",,draft
v0596,(unnamed vessel),,1797-11,1797-11,month,,baja,spain,stated,,,unlocated,1,"*Despacho de pliegos* — received the 3 pliegos & *cordillera* letter the 15th at 11 AM, handed to the subdelegado who co","[{""type"": ""ca-record"", ""ca"": ""9"", ""doc"": ""237"", ""scan"": ""n144"", ""url"": ""https://archive.org/details/bancarchca_79_11/page/n144""}]",,draft
v0597,(unnamed vessel),,1797-11-01,1797-11-01,exact,,alta,britain,stated,,,unlocated,1,✎✓ leaf-read end-to-end 2026-07-09 (pp. 329–338): 3 Nov — escolta diaries incl. SAN FERNANDO; the invalids-to-pueblos or,"[{""type"": ""ca-record"", ""ca"": ""8"", ""doc"": ""303"", ""scan"": ""n293–n296"", ""url"": ""https://archive.org/details/168036075_79_10/page/n293""}]",,draft
v0598,(unnamed vessel),,1797-11-02,1797-11-02,exact,San Diego,alta,,,,,port-call?,1,"*Avisos sobre novedades de embarcaciones* — per Borica, not to report ship-sightings by express without some certainty (","[{""type"": ""ca-record"", ""ca"": ""9"", ""doc"": ""345"", ""scan"": ""n196"", ""url"": ""https://archive.org/details/bancarchca_79_11/page/n196""}]",,draft
v0599,princesa,Princesa,1797-11-06,1797-11-09,exact,San Diego,alta,spain,attested/inferred,supply,departed|refused,port-call?,5,*Víveres á una fragata / Reparo de barca y aguada* — the frigate *Princesa* lent its cooper to fix the Fort's water-supp,"[{""type"": ""ca-record"", ""ca"": ""9"", ""doc"": ""327"", ""scan"": ""n189"", ""url"": ""https://archive.org/details/bancarchca_79_11/page/n189""}, {""type"": ""ca-record"", ""ca"": ""9"", ""doc"": ""338"", ""scan"": ""n193"", ""url"": ""https://archive.org/details/bancarchca_79_11/page/n193""}, {""type"": ""ca-record"", ""ca"": ""9"", ""doc"": ""341"", ""scan"": ""n194"", ""url"": ""https://archive.org/details/bancarchca_79_11/page/n194""}, {""type"": ""ca-record"", ""ca"": ""9"", ""doc"": ""344"", ""scan"": ""n196"", ""url"": ""https://archive.org/details/bancarchca_79_11/page/n196""}, {""type"": ""ca-record"", ""ca"": ""9"", ""doc"": ""348"", ""scan"": ""n198"", ""url"": ""https://archive.org/details/bancarchca_79_11/page/n198""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC I narrates this vessel in 1797""}]",,draft
v0600,concepcion,Concepción,1797-11-08,1797-11-08,exact,San Diego,alta,spain,attested/inferred,,departed,port-call?,1,*Salida de una fragata* — the frigate *Concepción* was sighted and the *Princesa* sailed; neither seen again today,"[{""type"": ""ca-record"", ""ca"": ""9"", ""doc"": ""341"", ""scan"": ""n194"", ""url"": ""https://archive.org/details/bancarchca_79_11/page/n194""}]",,draft
v0601,loretana,Loretana,1797-11-09,1797-11-09,exact,Loreto,baja,,,,,port-call?,1,*Avistamiento de 16 Buques* — the express by *cordillera* with news of 16 ships sighted off the coast of Mission San Mig,"[{""type"": ""ca-record"", ""ca"": ""9"", ""doc"": ""221"", ""scan"": ""n133"", ""url"": ""https://archive.org/details/bancarchca_79_11/page/n133""}]",,draft
v0602,(unnamed vessel),,1797-11-16,1797-11-16,exact,Santa Catalina I.,alta,,,,,port-call?,1,At Sta Catalina: tropa + neófitos must treat gentiles with 'amor y caridad'; 3 cañoncitos with pertrechos for defense; b,"[{""type"": ""ca-record"", ""ca"": ""8"", ""doc"": ""380"", ""scan"": ""n394–395"", ""url"": ""https://archive.org/details/168036075_79_10/page/n394""}]",,draft
v0603,magallanes,Magallanes,1797-12,1797-12,year,,alta,,,,,unlocated,1,Real Alcabala revenue 1792–96; navío Magallanes sighted Dec 12 off SB coast by José Palomares at Purísima,"[{""type"": ""ca-record"", ""ca"": ""8"", ""doc"": ""324"", ""scan"": ""n307"", ""url"": ""https://archive.org/details/168036075_79_10/page/n307""}]",,draft
v0604,concepcion,Concepción,1797-12-04,1797-12-04,exact,Monterey,alta,spain,attested/inferred,,,port-call?,1,index: ⭐ orders the Sta Bárbara Com.te to go recruit youths for soldiers at Los Ángeles; ajuste of a *Princesa* soldier;,"[{""type"": ""ca-record"", ""ca"": ""24"", ""doc"": ""259"", ""scan"": ""n178"", ""url"": ""https://archive.org/details/168036074_80_6_2/page/n178""}]",,draft
v0605,princesa,Princesa,1797-12-04,1797-12-04,exact,Monterey,alta,spain,attested/inferred,supply,seized,port-call?,2,index: ⭐ orders the Sta Bárbara Com.te to go recruit youths for soldiers at Los Ángeles; ajuste of a *Princesa* soldier;,"[{""type"": ""ca-record"", ""ca"": ""24"", ""doc"": ""259"", ""scan"": ""n178"", ""url"": ""https://archive.org/details/168036074_80_6_2/page/n178""}, {""type"": ""ca-record"", ""ca"": ""24"", ""doc"": ""260"", ""scan"": ""n179"", ""url"": ""https://archive.org/details/168036074_80_6_2/page/n179""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC I narrates this vessel in 1797""}]",,draft
v0606,la fama,La Fama,1797-12-17,1797-12-17,exact,,alta,,,,,unlocated,1,Navío Magallanes searching for frigate *La Fama*; came to SB channel for news; soldiers searched coast to Punta de Peder,"[{""type"": ""ca-record"", ""ca"": ""8"", ""doc"": ""325"", ""scan"": ""n307–309"", ""url"": ""https://archive.org/details/168036075_79_10/page/n307""}]",,draft
v0607,(unnamed vessel),,1797-12-26,1797-12-26,exact,San Blas,alta,spain,stated,,,port-call?,1,Acknowledges media firma to Secretario de Estado; Real Orden on prompt justice; San Blas vessel recognition signals,"[{""type"": ""ca-record"", ""ca"": ""8"", ""doc"": ""322"", ""scan"": ""n305"", ""url"": ""https://archive.org/details/168036075_79_10/page/n305""}]",,draft
v0608,magallanes,Magallanes,1797-12-31,1797-12-31,exact,San Diego,alta,spain,stated,,,port-call?,1,*Sobre una fragata* — Goycoechea reports the Manila frigate 'Magallanes' put in at Santa Bárbara seeking the San Blas sh,"[{""type"": ""ca-record"", ""ca"": ""9"", ""doc"": ""322"", ""scan"": ""n186"", ""url"": ""https://archive.org/details/bancarchca_79_11/page/n186""}]",,draft
v0609,concepcion,Concepción,1798,1798-04,mixed,Monterey,alta,spain,attested/inferred,,seized,port-call?,2,*index run* — gentiles-attack rumor; soap; ⭐ 'mal trato de Indios Cristianos con Gentiles' + 20 baptized; ⭐ Captura de 1,"[{""type"": ""ca-record"", ""ca"": ""24"", ""doc"": ""212"", ""scan"": ""n121–n123"", ""url"": ""https://archive.org/details/168036074_80_6_2/page/n121""}, {""type"": ""ca-record"", ""ca"": ""10"", ""doc"": ""62"", ""scan"": ""n91–n119"", ""url"": ""https://archive.org/details/168036075_79_12/page/n91""}]",,draft
v0610,eliza,Eliza,1798,1798-12-22,mixed,Monterey,alta/baja?,usa,stated,otter|contraband,deserters|departed,port-call?,2,BORICA'S INTERROGATORY OF THE AMERICAN SAILORS — the questions alférez Ma. Rodríguez will put to the American sailors [l,"[{""type"": ""ca-record"", ""ca"": ""10"", ""doc"": ""102"", ""scan"": ""n202–n206"", ""url"": ""https://archive.org/details/168036075_79_12/page/n202""}, {""type"": ""ca-record"", ""ca"": ""24"", ""doc"": ""335"", ""scan"": ""n432–570"", ""url"": ""https://archive.org/details/168036074_80_6_2/page/n432""}]",,draft
v0611,fernando,,1798,1798,year,Santa Bárbara,alta,,,,,port-call?,1,"[HoC sweep] es, 46 horses, 16 yoke of oxen, 310 cattle, 508 sheep. Arch. Misiones, MS. , i. 202. The mission-books of San Fernando I examined at the m","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC I (narrative, 1798)"", ""note"": ""es, 46 horses, 16 yoke of oxen, 310 cattle, 508 sheep. Arch. Misiones, MS. , i. 202. The mission-books of San Fernando I examined at the mis""}]",,draft
v0612,june,,1798,1798,year,Monterey,alta,,,,,port-call?,1,"[HoC sweep] , sends SI, COO as a personal contribution. Prov. Pec, MS., vi. US. Same date to coniinainlants. LI., iv. 170. June 20, account of results","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC I (narrative, 1798)"", ""note"": "", sends SI, COO as a personal contribution. Prov. Pec, MS., vi. US. Same date to coniinainlants. LI., iv. 170. June 20, account of results. ""}]",,draft
v0613,june,,1798,1798,year,Santa Bárbara,alta,,,,,port-call?,1,"[HoC sweep]  France, who reigned from 1226 to 1270, and earned his reputation for piety both at home and in the cnisades. June loth, Lasuen to Borica ","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC I (narrative, 1798)"", ""note"": "" France, who reigned from 1226 to 1270, and earned his reputation for piety both at home and in the cnisades. June loth, Lasuen to Borica re""}]",,draft
v0614,eliza,ELIZA; Eliza,1798-01-03,1798-01-03,exact,,alta,usa,stated,,,unlocated,2,"THE AMERICAN FRIGATE *ELIZA* — per Borica's 1797 parts, the American merchant frigate *Eliza* arrived at [Monterey], cap","[{""type"": ""ca-record"", ""ca"": ""10"", ""doc"": ""21"", ""scan"": ""n17"", ""url"": ""https://archive.org/details/168036075_79_12/page/n17""}, {""type"": ""ca-record"", ""ca"": ""10"", ""doc"": ""21"", ""scan"": ""n17"", ""url"": ""https://archive.org/details/168036075_79_12/page/n17""}]",,draft
v0615,(unnamed vessel),,1798-02-28,1798-02-28,exact,San Diego,alta,,,,,port-call?,1,account for Gov. Borica's passage to the presidio — $224 incl. $100 baggage transport,"[{""type"": ""ca-record"", ""ca"": ""21"", ""doc"": ""173"", ""scan"": ""n89"", ""url"": ""https://archive.org/details/168036074_80_3_2/page/n89""}]",,draft
v0616,concepcion,Concepción,1798-03-17,1798-03-31,exact,,alta,spain,attested/inferred,,departed,unlocated,4,"'Salida de la fragata Concepción' — the frigate *Concepción* left 17 Nov [1797] under Tte. de Navío Jacinto Caamaño, to ","[{""type"": ""ca-record"", ""ca"": ""10"", ""doc"": ""2"", ""scan"": ""n1"", ""url"": ""https://archive.org/details/168036075_79_12/page/n1""}, {""type"": ""ca-record"", ""ca"": ""10"", ""doc"": ""3"", ""scan"": ""n2"", ""url"": ""https://archive.org/details/168036075_79_12/page/n2""}, {""type"": ""ca-record"", ""ca"": ""10"", ""doc"": ""8"", ""scan"": ""n5"", ""url"": ""https://archive.org/details/168036075_79_12/page/n5""}, {""type"": ""ca-record"", ""ca"": ""10"", ""doc"": ""11"", ""scan"": ""n6"", ""url"": ""https://archive.org/details/168036075_79_12/page/n6""}]",,draft
